version,version_id,5,,,,,,,,,
product,product_44,e8f3e800,img_store_flag_packs_uk,mdlc20,flagpacks,all,0,,,# UK Flag,
product,product_45,c2581c00,img_store_flag_packs_canada,mdlc21,flagpacks,all,0,,,# Canada Flag,
product,product_46,b6021c00,img_store_flag_packs_france,mdlc22,flagpacks,all,0,,,# France Flag,
product,product_47,df4a8400,img_store_flag_packs_germany,mdlc23,flagpacks,all,0,,,# Germany Flag,
product,product_48,142da400,img_store_flag_packs_australia,mdlc24,flagpacks,all,0,,,# Austrailia Flag,
product,product_49,6a5bc800,img_store_flag_packs_italy,mdlc27,flagpacks,all,0,,,# Italy Flag,
product,product_59,e1f15000,img_store_flag_packs_spain,mdlc28,flagpacks,all,0,,,# Spain Flag,
product,product_51,a56b8000,img_store_flag_packs_netherlands,mdlc29,flagpacks,all,0,,,# Netherlands Flag,
product,product_52,a751e800,img_store_flag_packs_japan,mdlc30,flagpacks,all,0,,,# Japan Flag,
product,product_53,58d38c00,img_store_cac_slots,mdlc52,otheritems,all,0,,,# Create a class Slots,
product,product_54,1edfcc00,img_store_armory_slots1,mdlc54,otheritems,all,0,armoryslots,,# Armory Slots 1,
product,product_55,04b95000,img_store_armory_slots2,mdlc55,otheritems,all,0,armoryslots,,# Armory Slots 2,
product,product_56,f3c44400,img_store_armory_slots3,mdlc56,otheritems,all,0,armoryslots,,# Armory Slots 3,
product,product_57,3d195800,img_store_armory_slots4,mdlc57,otheritems,all,0,armoryslots,,# Armory Slots 4,
product,product_58,417a1000,img_store_armory_slots5,mdlc58,otheritems,all,0,armoryslots,,# Armory Slots 5,
product,product_59,1800c000,img_store_mappacks_atlas_gorge,dlc1,otheritems,all,2,,,# Atlas Gorge Season Pass,
product,product_60,61d1f800,img_store_mappacks_atlas_gorge,dlc1,otheritems,all,3,,,# Atlas Gorge Paid,
product,product_61,f08a9800,img_store_supplydrops_1,supdrp1,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_62,4b2e4800,img_store_supplydrops_1,supdrp2,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_63,3aac1400,img_store_supplydrops_1,supdrp3,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_64,73392400,img_store_supplydrops_1,supdrp4,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_65,38f1a000,img_store_supplydrops_1,supdrp5,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_66,6da5e800,img_store_supplydrops_1,supdrp41,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_67,6eb87c00,img_store_supplydrops_1,supdrp42,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_68,83ce5000,img_store_supplydrops_1,supdrp43,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_69,02cb4800,img_store_supplydrops_1,supdrp44,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_70,0d3efc00,img_store_supplydrops_1,supdrp45,supplydrops,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_71,0c60b400,img_store_supplydrops_3,supdrp51,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_72,f4b59400,img_store_supplydrops_3,supdrp52,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_73,f2086c00,img_store_supplydrops_3,supdrp53,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_74,6640f000,img_store_supplydrops_3,supdrp54,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_75,7de5d800,img_store_supplydrops_3,supdrp55,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_76,b344b400,img_store_supplydrops_3,supdrp56,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_77,5a51d400,img_store_supplydrops_3,supdrp57,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_78,ac7cb000,img_store_supplydrops_3,supdrp58,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_79,69fc8800,img_store_supplydrops_3,supdrp59,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_80,0d473c00,img_store_supplydrops_3,supdrp60,supplydrops,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_81,628d8c00,img_store_supplydrops_5,supdrp6,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_82,9e15a000,img_store_supplydrops_5,supdrp7,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_83,277ea800,img_store_supplydrops_5,supdrp8,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_84,09eecc00,img_store_supplydrops_5,supdrp9,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_85,42512c00,img_store_supplydrops_5,supdrp10,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_86,f1290c00,img_store_supplydrops_5,supdrp26,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_87,814df800,img_store_supplydrops_5,supdrp27,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_88,ebc39c00,img_store_supplydrops_5,supdrp28,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_89,22900800,img_store_supplydrops_5,supdrp29,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_90,20d69c00,img_store_supplydrops_5,supdrp30,supplydrops,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_91,4ad18400,img_store_supplydrops_10,supdrp11,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_92,1fcde400,img_store_supplydrops_10,supdrp12,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_93,080b2400,img_store_supplydrops_10,supdrp13,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_94,91cce800,img_store_supplydrops_10,supdrp14,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_95,33e17400,img_store_supplydrops_10,supdrp15,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_96,2ba3a000,img_store_supplydrops_10,supdrp31,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_97,51a78c00,img_store_supplydrops_10,supdrp32,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_98,41700400,img_store_supplydrops_10,supdrp33,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_99,1bbe3800,img_store_supplydrops_10,supdrp34,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_100,3426c400,img_store_supplydrops_10,supdrp35,supplydrops,all,0,supplydrops_10,25,# Supply Drops 10,
category,category_1,1,seasonpass,LUA_MENU_STORE_SEASON_PASS,english french german italian spanish russian polish korean taiwanese chinese thai czech spanishna portuguese arabic,0,,,,,
category,category_2,2,mappacks,LUA_MENU_STORE_MAP_PACKS,all,0,,,,,
category,category_3,3,prempersonpacks,LUA_MENU_STORE_PREMIUM_PERSONALIZATION_PACKS,all,0,,,,,
category,category_4,4,personpacks,LUA_MENU_STORE_PERSONALIZATION_PACKS,all,0,,,,,
category,category_5,5,operatorpacks,LUA_MENU_STORE_PREMIUM_EXO_PACKS,all,0,,,,,
category,category_6,6,flagpacks,LUA_MENU_STORE_EXO_PACKS,all,0,,,,,
category,category_7,7,supplydrops,LUA_MENU_STORE_SUPPLYDROPS,all,0,,,,,
category,category_8,8,otheritems,LUA_MENU_STORE_ADDITIONAL_ITEMS,all,0,,,,,
