version,version_id,5,,,,,,,,,
product,product_31,CODAW000BIKEREXO,img_store_operatorpacks_classic_biker,mdlc18,OPERATORPACKS,all,0,,,# Classic Biker,
product,product_32,CODAW0000ARGFLAG,img_store_flag_packs_argentinia,mdlc46,FLAGPACKS,all,0,,15,# Argentina Flag,
product,product_33,CODAW0AUSTRIFLAG,img_store_flag_packs_austria,mdlc47,FLAGPACKS,all,0,,16,# Austria Flag,
product,product_34,CODAW0000BRZFLAG,img_store_flag_packs_brazil,mdlc26,FLAGPACKS,all,0,,17,# Brazil Flag,
product,product_35,CODAW0000COLFLAG,img_store_flag_packs_columbia,mdlc48,FLAGPACKS,all,0,,18,# Columbia Flag,
product,product_36,CODAW0000IREFLAG,img_store_flag_packs_ireland,mdlc49,FLAGPACKS,all,0,,19,# Ireland Flag,
product,product_37,CODAW00NWZLDFLAG,img_store_flag_packs_new_zealand,mdlc50,FLAGPACKS,all,0,,20,# New Zealand Flag,
product,product_38,CODAW000PORTFLAG,img_store_flag_packs_portugal,mdlc51,FLAGPACKS,all,0,,21,# Portugal Flag,
product,product_39,CODAW0000USAFLAG,img_store_flag_packs_usa,mdlc19,FLAGPACKS,all,0,,,# USA Flag,
product,product_40,CODAW00000UKFLAG,img_store_flag_packs_uk,mdlc20,FLAGPACKS,all,0,,,# UK Flag,
product,product_41,CODAW0000CANFLAG,img_store_flag_packs_canada,mdlc21,FLAGPACKS,all,0,,,# Canada Flag,
product,product_42,CODAW0000FRAFLAG,img_store_flag_packs_france,mdlc22,FLAGPACKS,all,0,,,# France Flag,
product,product_43,CODAW0000GERFLAG,img_store_flag_packs_germany,mdlc23,FLAGPACKS,all,0,,,# Germany Flag,
product,product_44,CODAW0000AUSFLAG,img_store_flag_packs_australia,mdlc24,FLAGPACKS,all,0,,,# Australia Flag,
product,product_45,CODAW000ITLYFLAG,img_store_flag_packs_italy,mdlc27,FLAGPACKS,all,0,,,# Italy Flag,
product,product_46,CODAW0000SPNFLAG,img_store_flag_packs_spain,mdlc28,FLAGPACKS,all,0,,,# Spain Flag,
product,product_47,CODAW00NTLDSFLAG,img_store_flag_packs_netherlands,mdlc29,FLAGPACKS,all,0,,,# Netherlands Flag,
product,product_48,CODAW0000JPNFLAG,img_store_flag_packs_japan,mdlc30,FLAGPACKS,all,0,,,# Japan Flag,
product,product_49,CODAW000CACSLOTS,img_store_cac_slots,mdlc52,OTHERITEMS,all,0,,,# Create A Class Slots,
product,product_50,CODAW001ARMSLOTS,img_store_armory_slots1,mdlc54,OTHERITEMS,all,0,armoryslots,,# Armory Slots 1,
product,product_51,CODAW002ARMSLOTS,img_store_armory_slots2,mdlc55,OTHERITEMS,all,0,armoryslots,,# Armory Slots 2,
product,product_52,CODAW003ARMSLOTS,img_store_armory_slots3,mdlc56,OTHERITEMS,all,0,armoryslots,,# Armory Slots 3,
product,product_53,CODAW004ARMSLOTS,img_store_armory_slots4,mdlc57,OTHERITEMS,all,0,armoryslots,,# Armory Slots 4,
product,product_54,CODAW005ARMSLOTS,img_store_armory_slots5,mdlc58,OTHERITEMS,all,0,armoryslots,,# Armory Slots 5,
product,product_55,CODAWMAP00000001,img_store_mappacks_atlas_gorge,dlc1,OTHERITEMS,all,0,,,# Atlas Gorge,
product,product_56,CODAW0001SUPDRP1,img_store_supplydrops_1,supdrp1,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_57,CODAW0001SUPDRP2,img_store_supplydrops_1,supdrp2,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_58,CODAW0001SUPDRP3,img_store_supplydrops_1,supdrp3,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_59,CODAW0001SUPDRP4,img_store_supplydrops_1,supdrp4,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_60,CODAW0001SUPDRP5,img_store_supplydrops_1,supdrp5,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_61,CODAW0001SUPDRP6,img_store_supplydrops_1,supdrp41,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_62,CODAW0001SUPDRP7,img_store_supplydrops_1,supdrp42,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_63,CODAW0001SUPDRP8,img_store_supplydrops_1,supdrp43,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_64,CODAW0001SUPDRP9,img_store_supplydrops_1,supdrp44,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_65,CODAW001SUPDRP10,img_store_supplydrops_1,supdrp45,SUPPLYDROPS,all,0,supplydrops_1,22,# Supply Drops 1,
product,product_66,CODAW003SUPDRPS1,img_store_supplydrops_3,supdrp51,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_67,CODAW003SUPDRPS2,img_store_supplydrops_3,supdrp52,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_68,CODAW003SUPDRPS3,img_store_supplydrops_3,supdrp53,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_69,CODAW003SUPDRPS4,img_store_supplydrops_3,supdrp54,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_70,CODAW003SUPDRPS5,img_store_supplydrops_3,supdrp55,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_71,CODAW003SUPDRPS6,img_store_supplydrops_3,supdrp56,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_72,CODAW003SUPDRPS7,img_store_supplydrops_3,supdrp57,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_73,CODAW003SUPDRPS8,img_store_supplydrops_3,supdrp58,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_74,CODAW003SUPDRPS9,img_store_supplydrops_3,supdrp59,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_75,CODAW03SUPDRPS10,img_store_supplydrops_3,supdrp60,SUPPLYDROPS,all,0,supplydrops_3,23,# Supply Drops 3,
product,product_76,CODAW005SUPDRPS1,img_store_supplydrops_5,supdrp6,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_77,CODAW005SUPDRPS2,img_store_supplydrops_5,supdrp7,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_78,CODAW005SUPDRPS3,img_store_supplydrops_5,supdrp8,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_79,CODAW005SUPDRPS4,img_store_supplydrops_5,supdrp9,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_80,CODAW005SUPDRPS5,img_store_supplydrops_5,supdrp10,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_81,CODAW005SUPDRPS6,img_store_supplydrops_5,supdrp26,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_82,CODAW005SUPDRPS7,img_store_supplydrops_5,supdrp27,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_83,CODAW005SUPDRPS8,img_store_supplydrops_5,supdrp28,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_84,CODAW005SUPDRPS9,img_store_supplydrops_5,supdrp29,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_85,CODAW05SUPDRPS10,img_store_supplydrops_5,supdrp30,SUPPLYDROPS,all,0,supplydrops_5,24,# Supply Drops 5,
product,product_86,CODAW010SUPDRPS1,img_store_supplydrops_10,supdrp11,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_87,CODAW010SUPDRPS2,img_store_supplydrops_10,supdrp12,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_88,CODAW010SUPDRPS3,img_store_supplydrops_10,supdrp13,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_89,CODAW010SUPDRPS4,img_store_supplydrops_10,supdrp14,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_90,CODAW010SUPDRPS5,img_store_supplydrops_10,supdrp15,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_91,CODAW010SUPDRPS6,img_store_supplydrops_10,supdrp31,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_92,CODAW010SUPDRPS7,img_store_supplydrops_10,supdrp32,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_93,CODAW010SUPDRPS8,img_store_supplydrops_10,supdrp33,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_94,CODAW010SUPDRPS9,img_store_supplydrops_10,supdrp34,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
product,product_95,CODAW10SUPDRPS10,img_store_supplydrops_10,supdrp35,SUPPLYDROPS,all,0,supplydrops_10,25,# Supply Drops 10,
category,category_1,1,SEASONPASS,LUA_MENU_STORE_SEASON_PASS,english french german italian spanish russian polish korean taiwanese chinese thai czech spanishna portuguese arabic,0,,,,,
category,category_2,2,MAPPACKS,LUA_MENU_STORE_MAP_PACKS,all,0,,,,,
category,category_3,3,PREMPERSONPACKS,LUA_MENU_STORE_PREMIUM_PERSONALIZATION_PACKS,all,0,,,,,
category,category_4,4,PERSONPACKS,LUA_MENU_STORE_PERSONALIZATION_PACKS,all,0,,,,,
category,category_5,5,OPERATORPACKS,LUA_MENU_STORE_PREMIUM_EXO_PACKS,all,0,,,,,
category,category_6,6,FLAGPACKS,LUA_MENU_STORE_EXO_PACKS,all,0,,,,,
category,category_7,7,SUPPLYDROPS,LUA_MENU_STORE_SUPPLYDROPS,all,0,,,,,
category,category_8,8,OTHERITEMS,LUA_MENU_STORE_ADDITIONAL_ITEMS,all,0,,,,,
